Time (s),A/D Value
0.000208711,0.01000643
0.000208715,0.01001819
0.000208719,0.01005554
0.000208723,0.0100832
0.000208727,0.01008764
0.000208731,0.01007836
0.000208735,0.01002901
0.000208739,0.009996384
0.000208743,0.01000248
0.000208747,0.0100229
0.000208751,0.0100561
0.000208755,0.01006605
0.000208759,0.01007
0.000208763,0.01007268
0.000208767,0.01004524
0.000208771,0.0100134
0.000208775,0.01000359
0.000208779,0.01003492
0.000208783,0.01008674
0.000208787,0.01010138
0.000208791,0.01007994
0.000208795,0.01006673
0.000208799,0.01005756
0.000208803,0.01002017
0.000208807,0.009996561
0.000208811,0.01001016
0.000208815,0.01004081
0.000208819,0.01008068
0.000208823,0.01009771
0.000208827,0.01008798
0.000208831,0.01004458
0.000208835,0.009994111
0.000208839,0.01000109
0.000208843,0.01003712
0.000208847,0.0100717
0.000208851,0.01009555
0.000208855,0.01009446
0.000208859,0.01008201
0.000208864,0.01005232
0.000208868,0.01002035
0.000208872,0.01001444
0.000208876,0.01003571
0.00020888,0.01007147
0.000208884,0.01008166
0.000208888,0.01006829
0.000208892,0.01005207
0.000208896,0.01002831
0.0002089,0.01001002
0.000208904,0.01001638
0.000208908,0.01004517
0.000208912,0.01007285
0.000208916,0.01009471
0.00020892,0.01010747
0.000208924,0.01008657
0.000208928,0.01002995
0.000208932,0.009988773
0.000208936,0.009996232
0.00020894,0.01002983
0.000208944,0.01006964
0.000208948,0.01009394
0.000208952,0.01008529
0.000208956,0.01006394
0.00020896,0.01002219
0.000208964,0.009980991
0.000208968,0.01000334
0.000208972,0.01004284
0.000208976,0.01007006
0.00020898,0.01008881
0.000208984,0.01008039
0.000208988,0.01006871
0.000208992,0.01004059
0.000208996,0.01000638
0.000209,0.01000323
0.000209004,0.01003095
0.000209008,0.01007165
0.000209012,0.01008423
0.000209016,0.01007634
0.00020902,0.01006429
0.000209024,0.01004371
0.000209028,0.01002923
0.000209032,0.01002515
0.000209036,0.01004409
0.00020904,0.01007188
0.000209044,0.01008296
0.000209048,0.01008306
0.000209052,0.01007653
0.000209056,0.01004213
0.00020906,0.009996719
0.000209064,0.01000255
0.000209068,0.01003249
0.000209072,0.01005421
0.000209076,0.01008109
0.00020908,0.01008598
0.000209084,0.01006885
0.000209088,0.01002863
0.000209092,0.009994589
0.000209096,0.01001337
0.0002091,0.01003515
0.000209104,0.01005683
0.000209108,0.0100914
0.000209113,0.01008832
0.000209117,0.01006576
0.000209121,0.01003481
0.000209125,0.01001031
0.000209129,0.01001804
0.000209133,0.01002896
0.000209137,0.01005345
0.000209141,0.01007807
0.000209145,0.01008464
0.000209149,0.01006502
0.000209153,0.01001562
0.000209157,0.01000381
0.000209161,0.01001819
0.000209165,0.01003627
0.000209169,0.01007688
0.000209173,0.01009126
0.000209177,0.01008172
0.000209181,0.01006735
0.000209185,0.01003178
0.000209189,0.01000773
0.000209193,0.01001208
0.000209197,0.01002995
0.000209201,0.01005991
0.000209205,0.0100908
0.000209209,0.01009846
0.000209213,0.01007953
0.000209217,0.0100471
0.000209221,0.01002166
0.000209225,0.01001783
0.000209229,0.01002471
0.000209233,0.0100544
0.000209237,0.01008717
0.000209241,0.01008405
0.000209245,0.01007919
0.000209249,0.01005265
0.000209253,0.01000248
0.000209257,0.01000075
0.000209261,0.01003613
0.000209265,0.01007073
0.000209269,0.01008266
0.000209273,0.01008053
0.000209277,0.01007035
0.000209281,0.01003554
0.000209285,0.01000954
0.000209289,0.01002106
0.000209293,0.01005453
0.000209297,0.01008426
0.000209301,0.01009804
0.000209305,0.01009585
0.000209309,0.01008002
0.000209313,0.01004986
0.000209317,0.01001922
0.000209321,0.01001521
0.000209325,0.01003589
0.000209329,0.0100611
0.000209333,0.01009289
0.000209337,0.01010409
0.000209341,0.01007487
0.000209345,0.01002215
0.000209349,0.009987701
0.000209353,0.01001002
0.000209357,0.01003763
0.000209361,0.01005789
0.000209366,0.01007626
0.00020937,0.01007211
0.000209374,0.01006638
0.000209378,0.01003703
0.000209382,0.0100052
0.000209386,0.01001011
0.00020939,0.01003441
0.000209394,0.01007474
0.000209398,0.01009064
0.000209402,0.01008474
0.000209406,0.01007336
0.00020941,0.01003085
0.000209414,0.009998218
0.000209418,0.01000644
0.000209422,0.01005115
0.000209426,0.01008745
0.00020943,0.0100749
0.000209434,0.01006411
0.000209438,0.01006615
0.000209442,0.01004305
0.000209446,0.01000732
0.00020945,0.01000317
0.000209454,0.01002659
0.000209458,0.0100577
0.000209462,0.01009325
0.000209466,0.01008623
0.00020947,0.01005715
0.000209474,0.01003748
0.000209478,0.01000908
0.000209482,0.01001468
0.000209486,0.01004122
0.00020949,0.01006453
0.000209494,0.01008671
0.000209498,0.01008297
0.000209502,0.01007066
0.000209506,0.01003638
0.00020951,0.01000236
0.000209514,0.01001404
0.000209518,0.01003521
0.000209522,0.01006732
0.000209526,0.0100843
0.00020953,0.01007764
0.000209534,0.01007811
0.000209538,0.01004209
0.000209542,0.009998549
0.000209546,0.009999511
0.00020955,0.0100332
0.000209554,0.01006935
0.000209558,0.01008253
0.000209562,0.01008306
0.000209566,0.01007444
0.00020957,0.01004026
0.000209574,0.009999685
0.000209578,0.009999524
0.000209582,0.01003404
0.000209586,0.01005969
0.00020959,0.01008559
0.000209594,0.0101034
0.000209598,0.01007946
0.000209602,0.01003505
0.000209606,0.009999191
0.00020961,0.01000029
0.000209615,0.01003319
0.000209619,0.01006584
0.000209623,0.01008294
0.000209627,0.01007945
0.000209631,0.01007095
0.000209635,0.01004786
0.000209639,0.01001325
0.000209643,0.01001243
0.000209647,0.01004055
0.000209651,0.01007657
0.000209655,0.01010512
0.000209659,0.01010127
0.000209663,0.01007491
0.000209667,0.01003133
0.000209671,0.01000233
0.000209675,0.01001471
0.000209679,0.0100462
0.000209683,0.01008095
0.000209687,0.01008317
0.000209691,0.01007629
0.000209695,0.01007508
0.000209699,0.01003893
0.000209703,0.01000071
0.000209707,0.01000527
0.000209711,0.01003692
0.000209715,0.01006296
0.000209719,0.01008802
0.000209723,0.0100965
0.000209727,0.01007098
0.000209731,0.01002782
0.000209735,0.009999582
0.000209739,0.01001759
0.000209743,0.01004117
0.000209747,0.01006956
0.000209751,0.01010126
0.000209755,0.01009528
0.000209759,0.01007888
0.000209763,0.01004171
0.000209767,0.01001185
0.000209771,0.01002066
0.000209775,0.01003186
0.000209779,0.01005653
0.000209783,0.01008119
0.000209787,0.01009289
0.000209791,0.01007479
0.000209795,0.01001403
0.000209799,0.009989629
0.000209803,0.01001027
0.000209807,0.0100363
0.000209811,0.01007997
0.000209815,0.01010129
0.000209819,0.01009469
0.000209823,0.01009216
0.000209827,0.01005194
0.000209831,0.009995755
0.000209835,0.009990298
0.000209839,0.01002073
0.000209843,0.01005808
0.000209847,0.01010245
0.000209851,0.01010817
0.000209855,0.01006183
0.000209859,0.01002633
0.000209864,0.01000828
0.000209868,0.01001658
0.000209872,0.01005175
0.000209876,0.0100781
0.00020988,0.01009365
0.000209884,0.01009785
0.000209888,0.01007905
0.000209892,0.01002813
0.000209896,0.009990817
0.0002099,0.01000729
0.000209904,0.01003667
0.000209908,0.01005848
0.000209912,0.01007488
0.000209916,0.01008351
0.00020992,0.01007636
0.000209924,0.01003975
0.000209928,0.01000411
0.000209932,0.009998629
0.000209936,0.01003389
0.00020994,0.01007697
0.000209944,0.01008063
0.000209948,0.01007973
0.000209952,0.01008705
0.000209956,0.01005707
0.00020996,0.01001652
0.000209964,0.01001101
0.000209968,0.01004135
0.000209972,0.0100761
0.000209976,0.01008709
0.00020998,0.01008197
0.000209984,0.01006504
0.000209988,0.01004283
0.000209992,0.01001138
0.000209996,0.01000198
0.00021,0.01002914
0.000210004,0.01006661
0.000210008,0.01009522
0.000210012,0.01008625
0.000210016,0.01006634
0.00021002,0.01003772
0.000210024,0.0100069
0.000210028,0.01001004
0.000210032,0.01002427
0.000210036,0.01005759
0.00021004,0.01009051
0.000210044,0.01009863
0.000210048,0.01008941
0.000210052,0.01003923
0.000210056,0.009998993
0.00021006,0.0100057
0.000210064,0.0100331
0.000210068,0.01007859
0.000210072,0.01009776
0.000210076,0.01009069
0.00021008,0.01008217
0.000210084,0.01004203
0.000210088,0.01000413
0.000210092,0.01000507
0.000210096,0.01003886
0.0002101,0.01008206
0.000210104,0.01010518
0.000210108,0.01010191
0.000210113,0.01007338
0.000210117,0.01003668
0.000210121,0.01001135
0.000210125,0.0100198
0.000210129,0.01004836
0.000210133,0.01006681
0.000210137,0.01008246
0.000210141,0.01008544
0.000210145,0.01007351
0.000210149,0.01003252
0.000210153,0.009989463
0.000210157,0.01000402
0.000210161,0.01003562
0.000210165,0.01006033
0.000210169,0.01008068
0.000210173,0.01008579
0.000210177,0.01007676
0.000210181,0.0100404
0.000210185,0.01001302
0.000210189,0.01001199
0.000210193,0.01003251
0.000210197,0.0100799
0.000210201,0.01010279
0.000210205,0.01009536
0.000210209,0.01007573
0.000210213,0.01003473
0.000210217,0.01001205
0.000210221,0.01001796
0.000210225,0.01003369
0.000210229,0.0100605
0.000210233,0.01008504
0.000210237,0.01009585
0.000210241,0.01008702
0.000210245,0.01004841
0.000210249,0.01000503
0.000210253,0.01000284
0.000210257,0.0100427
0.000210261,0.01008745
0.000210265,0.01010494
0.000210269,0.01009204
0.000210273,0.01007286
0.000210277,0.01003995
0.000210281,0.01000169
0.000210285,0.01000465
0.000210289,0.01003701
0.000210293,0.01007106
0.000210297,0.01008487
0.000210301,0.01007023
0.000210305,0.01006201
0.000210309,0.0100437
0.000210313,0.01001883
0.000210317,0.01002179
0.000210321,0.01004193
0.000210325,0.01007521
0.000210329,0.0100892
0.000210333,0.01008574
0.000210337,0.01008918
0.000210341,0.01005468
0.000210345,0.009995857
0.000210349,0.009987702
0.000210353,0.01003003
0.000210357,0.01006812
0.000210362,0.01008939
0.000210366,0.01009611
0.00021037,0.01007979
0.000210374,0.01004097
0.000210378,0.01000377
0.000210382,0.01001378
0.000210386,0.01005252
0.00021039,0.01007743
0.000210394,0.01008398
0.000210398,0.0100839
0.000210402,0.01008516
0.000210406,0.01005235
0.00021041,0.009998546
0.000210414,0.01000603
0.000210418,0.0100461
0.000210422,0.01007845
0.000210426,0.01010222
0.00021043,0.01009334
0.000210434,0.01007755
0.000210438,0.01004541
0.000210442,0.01000414
0.000210446,0.01001074
0.00021045,0.01005426
0.000210454,0.01008958
0.000210458,0.01008538
0.000210462,0.01008269
0.000210466,0.01009126
0.00021047,0.01005286
0.000210474,0.01001176
0.000210478,0.01001181
0.000210482,0.0100365
0.000210486,0.01007304
0.00021049,0.01009258
0.000210494,0.01009491
0.000210498,0.01007405
0.000210502,0.01003211
0.000210506,0.01000684
0.00021051,0.01000862
0.000210514,0.01002132
0.000210518,0.01004865
0.000210522,0.01009198
0.000210526,0.0100867
0.00021053,0.01004794
0.000210534,0.01003119
0.000210538,0.01001898
0.000210542,0.01001805
0.000210546,0.01003031
0.00021055,0.01005614
0.000210554,0.01008097
0.000210558,0.01008699
0.000210562,0.01008023
0.000210566,0.01003376
0.00021057,0.01000106
0.000210574,0.01001685
0.000210578,0.01002765
0.000210582,0.01006713
0.000210586,0.01010292
0.00021059,0.01009845
0.000210594,0.01008991
0.000210598,0.01005182
0.000210602,0.01001945
0.000210606,0.01001698
0.000210611,0.01001899
0.000210615,0.01004487
0.000210619,0.01007472
0.000210623,0.01008697
0.000210627,0.01007433
0.000210631,0.01001947
0.000210635,0.009985798
0.000210639,0.01001249
0.000210643,0.01004585
0.000210647,0.01007555
0.000210651,0.01010225
0.000210655,0.01009604
0.000210659,0.01007293
0.000210663,0.01003329
0.000210667,0.009993739
0.000210671,0.009997525
0.000210675,0.01002265
0.000210679,0.01005463
0.000210683,0.01009811
0.000210687,0.01011108
0.000210691,0.01008389
0.000210695,0.01003888
0.000210699,0.0100121
0.000210703,0.01003003
0.000210707,0.01004572
0.000210711,0.01006584
0.000210715,0.01009986
0.000210719,0.01010018
0.000210723,0.01007786
0.000210727,0.01003878
0.000210731,0.01000203
0.000210735,0.01000414
0.000210739,0.01003431
0.000210743,0.01006705
0.000210747,0.0100841
0.000210751,0.01008503
0.000210755,0.01007344
0.000210759,0.01004274
0.000210763,0.01001185
0.000210767,0.01001899
0.000210771,0.01004226
0.000210775,0.01006302
0.000210779,0.01008997
0.000210783,0.0101016
0.000210787,0.01008371
0.000210791,0.01003933
0.000210795,0.01000065
0.000210799,0.01000214
0.000210803,0.01002704
0.000210807,0.01006603
0.000210811,0.01010255
0.000210815,0.01009992
0.000210819,0.01007193
0.000210823,0.01003471
0.000210827,0.0100067
0.000210831,0.01000727
0.000210835,0.01002664
0.000210839,0.01006698
0.000210843,0.01009355
0.000210847,0.01009076
0.000210851,0.01009009
0.000210855,0.01005756
0.000210859,0.01001228
0.000210864,0.01001403
0.000210868,0.01003698
0.000210872,0.01006443
0.000210876,0.01009353
0.00021088,0.01011382
0.000210884,0.01009345
0.000210888,0.01003171
0.000210892,0.009999361
0.000210896,0.01001045
0.0002109,0.01003714
0.000210904,0.01006821
0.000210908,0.01008669
0.000210912,0.0100905
0.000210916,0.01008333
0.00021092,0.01005099
0.000210924,0.0100092
0.000210928,0.01001495
0.000210932,0.01004051
0.000210936,0.0100547
0.00021094,0.01007877
0.000210944,0.01009143
0.000210948,0.01008325
0.000210952,0.01004779
0.000210956,0.01001165
0.00021096,0.01001479
0.000210964,0.01004237
0.000210968,0.01007951
0.000210972,0.01009692
0.000210976,0.01009013
0.00021098,0.01007753
0.000210984,0.01003522
0.000210988,0.01000405
0.000210992,0.01000691
0.000210996,0.01002932
0.000211,0.01007248
0.000211004,0.01009333
0.000211008,0.01009439
0.000211012,0.01007492
0.000211016,0.01002986
0.00021102,0.0100106
0.000211024,0.0100229
0.000211028,0.01004181
0.000211032,0.01006058
0.000211036,0.01008162
0.00021104,0.01009887
0.000211044,0.0100823
0.000211048,0.01003004
0.000211052,0.009999412
0.000211056,0.01001089
0.00021106,0.01003222
0.000211064,0.01007031
0.000211068,0.01010743
0.000211072,0.01010418
0.000211076,0.01007359
0.00021108,0.01002329
0.000211084,0.009989482
0.000211088,0.01000561
0.000211092,0.01003945
0.000211096,0.01007566
0.0002111,0.01009309
0.000211104,0.01009051
0.000211108,0.01008292
0.000211112,0.01004265
0.000211117,0.01000491
0.000211121,0.01000425
0.000211125,0.01002948
0.000211129,0.01007464
0.000211133,0.01010541
0.000211137,0.01011015
0.000211141,0.01008433
0.000211145,0.01003295
0.000211149,0.01000349
0.000211153,0.01000735
0.000211157,0.0100325
0.000211161,0.01007091
0.000211165,0.01009326
0.000211169,0.01009594
0.000211173,0.01008278
0.000211177,0.01003675
0.000211181,0.009995633
0.000211185,0.01000204
0.000211189,0.0100348
0.000211193,0.01007892
0.000211197,0.01009932
0.000211201,0.0100843
0.000211205,0.01006863
0.000211209,0.01003621
0.000211213,0.01000825
0.000211217,0.01001296
0.000211221,0.0100302
0.000211225,0.01006784
0.000211229,0.01009669
0.000211233,0.01008869
0.000211237,0.01008216
0.000211241,0.01005698
0.000211245,0.01002144
0.000211249,0.01002457
0.000211253,0.01004235
0.000211257,0.0100711
0.000211261,0.01009328
0.000211265,0.01009568
0.000211269,0.01008399
0.000211273,0.01004182
0.000211277,0.01001032
0.000211281,0.01001731
0.000211285,0.01004232
0.000211289,0.01006978
0.000211293,0.01008794
0.000211297,0.01009411
0.000211301,0.01007754
0.000211305,0.01004471
0.000211309,0.01000806
0.000211313,0.009995491
0.000211317,0.01001628
0.000211321,0.01005254
0.000211325,0.01009228
0.000211329,0.01009792
0.000211333,0.01007187
0.000211337,0.01002656
0.000211341,0.009996383
0.000211345,0.01002292
0.000211349,0.01005819
0.000211353,0.0100714
0.000211357,0.01007808
0.000211361,0.01007798
0.000211366,0.01007488
0.00021137,0.01005267
0.000211374,0.01001632
0.000211378,0.01000623
0.000211382,0.01002759
0.000211386,0.01007336
0.00021139,0.01010443
0.000211394,0.01009648
0.000211398,0.01007404
0.000211402,0.01003946
0.000211406,0.01000313
0.00021141,0.01000021
0.000211414,0.01004555
0.000211418,0.01009237
0.000211422,0.01008947
0.000211426,0.01007352
0.00021143,0.01007053
0.000211434,0.01004913
0.000211438,0.01001971
0.000211442,0.01001204
0.000211446,0.01003489
0.00021145,0.01007099
0.000211454,0.01008837
0.000211458,0.01009798
0.000211462,0.01009141
0.000211466,0.01004049
0.00021147,0.01000346
0.000211474,0.01001304
0.000211478,0.01003886
0.000211482,0.01008306
0.000211486,0.01010659
0.00021149,0.01009072
0.000211494,0.01007819
0.000211498,0.01004223
0.000211502,0.01000398
0.000211506,0.01000999
0.00021151,0.01002485
0.000211514,0.01006115
0.000211518,0.01009168
0.000211522,0.01008398
0.000211526,0.01007661
0.00021153,0.01004315
0.000211534,0.009998806
0.000211538,0.01000606
0.000211542,0.01004229
0.000211546,0.01007802
0.00021155,0.01009743
0.000211554,0.01008551
0.000211558,0.01007326
0.000211562,0.01004987
0.000211566,0.01001021
0.00021157,0.01001341
0.000211574,0.01004297
0.000211578,0.01007496
0.000211582,0.0101019
0.000211586,0.01008897
0.00021159,0.01006281
0.000211594,0.01003303
0.000211598,0.0100019
0.000211602,0.01000558
0.000211606,0.01002881
0.00021161,0.01006458
0.000211615,0.01009394
0.000211619,0.01009503
0.000211623,0.01009157
0.000211627,0.01005636
0.000211631,0.0100074
0.000211635,0.01000648
0.000211639,0.01003713
0.000211643,0.01007628
0.000211647,0.01010376
0.000211651,0.01010366
0.000211655,0.0100761
0.000211659,0.01003328
0.000211663,0.01000512
0.000211667,0.01000678
0.000211671,0.01003662
0.000211675,0.01007757
0.000211679,0.01010071
0.000211683,0.01009366
0.000211687,0.01006918
0.000211691,0.01002803
0.000211695,0.009997928
0.000211699,0.01000646
0.000211703,0.01003229
0.000211707,0.0100719
0.000211711,0.01010787
0.000211715,0.0101127
0.000211719,0.01008959
0.000211723,0.01004316
0.000211727,0.01000099
0.000211731,0.01000614
0.000211735,0.01004254
0.000211739,0.01007669
0.000211743,0.01009082
0.000211747,0.01008111
0.000211751,0.01007668
0.000211755,0.01006613
0.000211759,0.01003474
0.000211763,0.0100177
0.000211767,0.01003288
0.000211771,0.01006243
0.000211775,0.01008116
0.000211779,0.01008758
0.000211783,0.01007411
0.000211787,0.01003926
0.000211791,0.01001262
0.000211795,0.01001546
0.000211799,0.01004471
0.000211803,0.01007192
0.000211807,0.01008421
0.000211811,0.01009322
0.000211815,0.01008351
0.000211819,0.01004252
0.000211823,0.01000879
0.000211827,0.01001662
0.000211831,0.0100416
0.000211835,0.01007182
0.000211839,0.01009567
0.000211843,0.01009092
0.000211847,0.01007292
0.000211851,0.01003582
0.000211855,0.01000022
0.000211859,0.01000907
0.000211864,0.01003879
0.000211868,0.01007668
0.000211872,0.01010285
0.000211876,0.01009957
0.00021188,0.01009289
0.000211884,0.01005968
0.000211888,0.01002048
0.000211892,0.01001298
0.000211896,0.0100265
0.0002119,0.01006471
0.000211904,0.01010089
0.000211908,0.01010186
0.000211912,0.01006865
0.000211916,0.01003377
0.00021192,0.01000564
0.000211924,0.009993347
0.000211928,0.01002902
0.000211932,0.01007446
0.000211936,0.01008929
0.00021194,0.01009306
0.000211944,0.01008049
0.000211948,0.01004983
0.000211952,0.01002176
0.000211956,0.01001374
0.00021196,0.01003143
0.000211964,0.01006465
0.000211968,0.01009236
0.000211972,0.01008544
0.000211976,0.01007006
0.00021198,0.01004924
0.000211984,0.01001701
0.000211988,0.01001653
0.000211992,0.01004392
0.000211996,0.01007333
0.000212,0.01008269
0.000212004,0.01007749
0.000212008,0.01007025
0.000212012,0.01003924
0.000212016,0.01001818
0.00021202,0.01002576
0.000212024,0.01003212
0.000212028,0.01005756
0.000212032,0.01008852
0.000212036,0.01009618
0.00021204,0.01007158
0.000212044,0.01001283
0.000212048,0.009989719
0.000212052,0.01001283
0.000212056,0.01004069
0.00021206,0.01006852
0.000212064,0.01007978
0.000212068,0.01008814
0.000212072,0.01008016
0.000212076,0.01002852
0.00021208,0.009997308
0.000212084,0.01001291
0.000212088,0.01003293
0.000212092,0.01006184
0.000212096,0.01009478
0.0002121,0.01009444
0.000212104,0.01007511
0.000212108,0.01003575
0.000212113,0.009997431
0.000212117,0.0100142
0.000212121,0.0100512
0.000212125,0.01007851
0.000212129,0.01008884
0.000212133,0.01008098
0.000212137,0.01008253
0.000212141,0.0100588
0.000212145,0.01000262
0.000212149,0.009990227
0.000212153,0.01002715
0.000212157,0.01006901
0.000212161,0.01009766
0.000212165,0.01010885
0.000212169,0.0100942
0.000212173,0.01004039
0.000212177,0.009993637
0.000212181,0.01000751
0.000212185,0.01005072
0.000212189,0.01007748
0.000212193,0.01008222
0.000212197,0.01007411
0.000212201,0.01006819
0.000212205,0.01005347
0.000212209,0.01001719
0.000212213,0.01000161
0.000212217,0.01002227
0.000212221,0.01006118
0.000212225,0.01010078
0.000212229,0.01011098
0.000212233,0.01008845
0.000212237,0.01004855
0.000212241,0.01001471
0.000212245,0.01000851
0.000212249,0.01003359
0.000212253,0.01007889
0.000212257,0.01010152
0.000212261,0.01009149
0.000212265,0.0100795
0.000212269,0.01004713
0.000212273,0.01000949
0.000212277,0.01001155
0.000212281,0.01003679
0.000212285,0.01006501
0.000212289,0.0100879
0.000212293,0.01009665
0.000212297,0.01007609
0.000212301,0.0100289
0.000212305,0.01001118
0.000212309,0.01002852
0.000212313,0.01003913
0.000212317,0.01005636
0.000212321,0.01007957
0.000212325,0.01009489
0.000212329,0.01008575
0.000212333,0.01003716
0.000212337,0.01000865
0.000212341,0.01002027
0.000212345,0.01003385
0.000212349,0.01006232
0.000212353,0.01009358
0.000212357,0.01009609
0.000212362,0.01007392
0.000212366,0.01003494
0.00021237,0.01000603
0.000212374,0.01000995
0.000212378,0.01002879
0.000212382,0.01005288
0.000212386,0.01008162
0.00021239,0.01008893
0.000212394,0.01008256
0.000212398,0.01005099
0.000212402,0.01001169
0.000212406,0.01001345
0.00021241,0.0100306
0.000212414,0.01006547
0.000212418,0.01010395
0.000212422,0.010102
0.000212426,0.01006586
0.00021243,0.01002371
0.000212434,0.01000714
0.000212438,0.01001625
0.000212442,0.0100397
0.000212446,0.01007492
0.00021245,0.01010097
0.000212454,0.01010502
0.000212458,0.01008547
0.000212462,0.01004782
0.000212466,0.01001823
0.00021247,0.01001628
0.000212474,0.01002995
0.000212478,0.01005965
0.000212482,0.01009221
0.000212486,0.01009238
0.00021249,0.01008218
0.000212494,0.01005108
0.000212498,0.01000281
0.000212502,0.01000882
0.000212506,0.01003863
0.00021251,0.01006119
0.000212514,0.01008346
0.000212518,0.01007574
0.000212522,0.01006549
0.000212526,0.01005343
0.00021253,0.0100223
0.000212534,0.01001655
0.000212538,0.01004153
0.000212542,0.0100794
0.000212546,0.01010237
0.00021255,0.0100935
0.000212554,0.01007683
0.000212558,0.01003928
0.000212562,0.009998229
0.000212566,0.01000732
0.00021257,0.01004625
0.000212574,0.01007756
0.000212578,0.01008494
0.000212582,0.01008144
0.000212586,0.01007196
0.00021259,0.01003392
0.000212594,0.01000821
0.000212598,0.01001495
0.000212602,0.01003495
0.000212606,0.01007535
0.000212611,0.01010014
0.000212615,0.01008195
0.000212619,0.01005355
0.000212623,0.01003114
0.000212627,0.01001454
0.000212631,0.01001681
0.000212635,0.01003958
0.000212639,0.01007423
0.000212643,0.01009213
0.000212647,0.01007936
0.000212651,0.01007377
0.000212655,0.01005688
0.000212659,0.01003046
0.000212663,0.01002571
0.000212667,0.0100321
0.000212671,0.01007138
0.000212675,0.01011396
0.000212679,0.01011242
0.000212683,0.01007869
0.000212687,0.01003282
0.000212691,0.01001095
0.000212695,0.01001416
0.000212699,0.01003429
0.000212703,0.01007759
0.000212707,0.01010113
0.000212711,0.01010482
0.000212715,0.01009344
0.000212719,0.01004955
0.000212723,0.01001649
0.000212727,0.0100168
0.000212731,0.01003509
0.000212735,0.01006434
0.000212739,0.01008885
0.000212743,0.01009601
0.000212747,0.01007835
0.000212751,0.01004458
0.000212755,0.01001125
0.000212759,0.01000308
0.000212763,0.01003897
0.000212767,0.01007407
0.000212771,0.01008366
0.000212775,0.01008329
0.000212779,0.01006859
0.000212783,0.01003217
0.000212787,0.01000432
0.000212791,0.0100051
0.000212795,0.01002486
0.000212799,0.01006659
0.000212803,0.01009136
0.000212807,0.01009289
0.000212811,0.01007675
0.000212815,0.01003099
0.000212819,0.01000982
0.000212823,0.0100184
0.000212827,0.01003624
0.000212831,0.01007895
0.000212835,0.0100991
0.000212839,0.010084
0.000212843,0.01007278
0.000212847,0.01004434
0.000212851,0.01002099
0.000212855,0.01002449
0.000212859,0.01003626
0.000212864,0.01006483
0.000212868,0.01008804
0.000212872,0.01008993
0.000212876,0.01007355
0.00021288,0.01003395
0.000212884,0.01000201
0.000212888,0.01001814
0.000212892,0.01005167
0.000212896,0.01007367
0.0002129,0.01008414
0.000212904,0.01007701
0.000212908,0.0100803
0.000212912,0.0100605
0.000212916,0.01001237
0.00021292,0.01000493
0.000212924,0.01002266
0.000212928,0.01005669
0.000212932,0.01009865
0.000212936,0.01010249
0.00021294,0.01006877
0.000212944,0.01002848
0.000212948,0.01000561
0.000212952,0.01001324
0.000212956,0.01004045
0.00021296,0.01006907
0.000212964,0.01008702
0.000212968,0.01009269
0.000212972,0.01008293
0.000212976,0.01004997
0.00021298,0.01002118
0.000212984,0.01001524
0.000212988,0.01003938
0.000212992,0.01008022
0.000212996,0.01009792
0.000213,0.01009159
0.000213004,0.01007759
0.000213008,0.01005191
0.000213012,0.01002218
0.000213016,0.01002582
0.00021302,0.01005911
0.000213024,0.01008332
0.000213028,0.01009402
0.000213032,0.01009489
0.000213036,0.01008477
0.00021304,0.01004541
0.000213044,0.01000424
0.000213048,0.01001421
0.000213052,0.01004801
0.000213056,0.01007941
0.00021306,0.01009676
0.000213064,0.01009112
0.000213068,0.01007562
0.000213072,0.01003904
0.000213076,0.009999968
0.00021308,0.01000341
0.000213084,0.0100418
0.000213088,0.01007417
0.000213092,0.01006936
0.000213096,0.01007008
0.0002131,0.01007889
0.000213104,0.01004217
0.000213108,0.01000328
0.000213112,0.01001118
0.000213117,0.01005228
0.000213121,0.01008458
0.000213125,0.01009358
0.000213129,0.01009221
0.000213133,0.01006834
0.000213137,0.0100399
0.000213141,0.01002521
0.000213145,0.01002379
0.000213149,0.0100482
0.000213153,0.01008181
0.000213157,0.01009737
0.000213161,0.01009038
0.000213165,0.01007513
0.000213169,0.01004228
0.000213173,0.01000719
0.000213177,0.01001326
0.000213181,0.01003028
0.000213185,0.01005553
0.000213189,0.0101041
0.000213193,0.01010931
0.000213197,0.01006454
0.000213201,0.01002731
0.000213205,0.01000272
0.000213209,0.009996695
0.000213213,0.01003021
0.000213217,0.01007119
0.000213221,0.01008195
0.000213225,0.01008466
0.000213229,0.01007925
0.000213233,0.01003832
0.000213237,0.01000759
0.000213241,0.0100167
0.000213245,0.01003917
0.000213249,0.01006561
0.000213253,0.01008526
0.000213257,0.01008983
0.000213261,0.01007419
0.000213265,0.01003989
0.000213269,0.01001206
0.000213273,0.01001714
0.000213277,0.01004537
0.000213281,0.01007836
0.000213285,0.01010538
0.000213289,0.01010549
0.000213293,0.01008677
0.000213297,0.01004203
0.000213301,0.009996224
0.000213305,0.0100081
0.000213309,0.01004691
0.000213313,0.01007798
0.000213317,0.01008962
0.000213321,0.01007937
0.000213325,0.01007694
0.000213329,0.0100555
0.000213333,0.01001418
0.000213337,0.01001356
0.000213341,0.01003599
0.000213345,0.01005995
0.000213349,0.01008075
0.000213353,0.01008797
0.000213357,0.01008898
0.000213361,0.01004929
0.000213366,0.01000699
0.00021337,0.01001693
0.000213374,0.01004023
0.000213378,0.01007036
0.000213382,0.01010117
0.000213386,0.01010682
0.00021339,0.0100832
